"Variant","ID","Y","A","B","Visit"
6,800,31.6675106872925,0,3,1
6,800,24.258614485639,0,3,2
6,801,29.430439332175,1,1,0
6,801,18.4970339540097,1,2,1
6,801,39.6033693764593,1,2,2
6,802,37.327890049878,1,1,0
6,802,43.4665185554017,1,3,1
6,802,52.2287513791711,1,1,2
6,803,28.6371613145713,0,2,0
6,803,37.4876183753793,0,2,1
6,803,28.7833704618365,0,1,2
6,804,25.9170885594572,0,3,0
6,804,29.7791238651443,0,3,1
6,804,34.4262518275366,0,1,2
6,805,22.5430930870983,0,3,0
6,805,39.7946993680973,0,2,1
6,805,27.9857837308933,0,3,2
6,806,29.2917246038856,1,1,0
6,806,28.7788104080617,1,2,1
6,806,42.3022960408743,1,3,2
6,807,23.365439836066,0,3,0
6,807,40.979113463384,0,2,1
6,807,40.230882348751,0,2,2
6,808,43.5207217886129,1,1,0
6,808,32.8928795301277,1,2,1
6,808,48.6177341444567,1,3,2
6,809,25.6224417599016,0,1,0
6,809,26.3979618136509,0,3,1
6,809,41.1987173375274,0,2,2
6,810,34.5258833752372,1,2,0
6,810,39.9267851433255,1,3,1
6,810,40.3671487542732,1,2,2
6,811,21.744098519479,0,3,0
6,811,38.2086624270518,0,2,1
6,811,36.8426710755811,0,1,2
6,812,22.4553435491195,0,2,0
6,812,34.3401237144912,0,1,1
6,812,23.5300656191263,0,3,2
6,813,35.9527266155379,0,2,0
6,813,25.4923589920389,0,2,1
6,813,35.759675510985,0,2,2
6,814,29.2061612006955,0,2,0
6,814,19.9199801159323,0,1,1
6,814,39.7398555065637,0,2,2
6,815,30.5319067993339,0,3,0
6,815,45.5210636524084,0,3,1
6,815,34.2405889307558,0,3,2
6,816,31.1406328775944,1,3,0
6,816,33.0499383449925,1,3,1
6,816,54.1201496021411,1,1,2
6,817,27.7722168173726,0,3,0
6,817,33.9230680238769,0,3,1
6,817,27.4476474336695,0,3,2
6,818,41.9087828718162,1,1,0
6,818,43.3342307143855,1,1,1
6,818,51.9551674175094,1,1,2
6,819,26.7310668286237,1,1,0
6,819,31.376485325674,1,1,1
6,819,31.4653690664813,1,2,2
6,820,38.6854013368497,1,1,0
6,820,26.1638002284618,1,2,1
6,820,52.4431144326218,1,3,2
6,821,25.1787528162808,1,2,0
6,821,26.968700998829,1,2,1
6,821,49.597427437005,1,1,2
6,822,29.7678583269295,1,3,0
6,822,37.139798509346,1,1,1
6,822,34.6695718912415,1,2,2
6,823,32.0285962033446,0,2,0
6,823,47.9417844066316,0,1,1
6,823,39.2446136765502,0,2,2
6,824,25.3130863619044,1,3,0
6,824,25.0748467521132,1,3,1
6,824,59.5592065292306,1,1,2
6,825,10.0749432136481,1,2,0
6,825,34.1409190578739,1,3,1
6,825,35.7346774647282,1,1,2
6,826,21.0707494981393,0,3,0
6,826,30.7167052430836,0,3,1
6,826,42.3618522869154,0,1,2
6,827,39.4405631784779,1,1,0
6,827,38.2253580070218,1,3,1
6,827,32.0924804324926,1,2,2
6,828,38.3909906478288,1,1,0
6,828,37.8066727207908,1,2,1
6,828,36.9560086994422,1,2,2
6,829,33.6429222136017,1,3,0
6,829,41.0191523157308,1,1,1
6,829,37.2437553757594,1,3,2
6,830,37.1117908886065,0,2,0
6,830,37.7638063157211,0,2,1
6,830,32.63938482178,0,2,2
6,831,25.6177125578923,1,2,0
6,831,35.93913006959,1,3,1
6,831,48.7843367120994,1,3,2
6,832,42.5904160825825,1,1,0
6,832,36.066163297157,1,1,1
6,832,49.3060371498213,1,1,2
6,833,30.7533177067649,0,1,0
6,833,30.6267802022589,0,1,1
6,833,32.57110204182,0,2,2
6,834,31.2214683264099,1,1,0
6,834,30.1694952109561,1,2,1
6,834,39.3563414073311,1,2,2
6,835,21.313897164593,1,3,0
6,835,26.9629204228333,1,2,1
6,835,51.6215850651272,1,1,2
6,836,20.8983898860759,1,2,0
6,836,23.3610143299408,1,2,1
6,836,53.9079882119686,1,1,2
6,837,33.9521459033874,1,1,0
6,837,40.2155242516059,1,1,1
6,837,43.6024406732602,1,3,2
6,838,30.7939300668444,1,3,0
6,838,25.5223892895577,1,2,1
6,838,44.7812169168453,1,2,2
6,839,28.9179757539847,0,3,0
6,839,30.6947548781491,0,3,1
6,839,34.347484716187,0,2,2
6,840,30.9298095790409,1,2,0
6,840,49.2448975175783,1,1,1
6,840,42.7358128954011,1,3,2
6,841,33.2696679026659,0,1,0
6,841,27.6765360584628,0,3,1
6,841,39.1591080934187,0,2,2
6,842,29.0426514505946,0,3,0
6,842,33.1561991837599,0,2,1
6,842,42.6225920092646,0,2,2
6,843,19.861576472173,0,1,0
6,843,34.5852135369923,0,1,1
6,843,42.0060162398123,0,2,2
6,844,29.1424995574858,1,2,0
6,844,26.1106283987239,1,3,1
6,844,47.8415176478797,1,1,2
6,845,32.6447828242375,0,1,0
6,845,34.6789986576498,0,3,1
6,845,46.1211787424327,0,2,2
6,846,32.8961089550104,1,1,0
6,846,28.2863519051726,1,2,1
6,846,46.3228005894847,1,3,2
6,847,32.9672303488999,0,1,0
6,847,42.8197160130248,0,1,1
6,847,26.5202235586807,0,3,2
6,848,30.4495497655035,0,1,0
6,848,35.2218345407901,0,2,1
6,848,40.377749976195,0,2,2
6,849,34.8348610744659,1,1,0
6,849,45.4281976033391,1,1,1
6,849,33.105528338027,1,3,2
6,850,30.4616346008811,0,2,0
6,850,41.5138592109823,0,2,1
6,850,29.6816207441308,0,2,2
6,851,21.9254583582707,1,2,0
6,851,30.5121436701931,1,2,1
6,851,33.1991447191812,1,3,2
6,852,29.6987665955614,0,2,0
6,852,33.340783817283,0,3,1
6,852,36.7439076288233,0,3,2
6,853,30.9747045252187,1,2,0
6,853,36.960826558511,1,3,1
6,853,36.5699499418173,1,2,2
6,854,37.2585228947013,1,3,0
6,854,40.4264455886466,1,1,1
6,854,39.0155000715443,1,2,2
6,855,30.3858175533738,0,2,0
6,855,31.9129442010662,0,1,1
6,855,32.0350355459273,0,1,2
6,856,33.7857972916176,0,1,0
6,856,27.5687541607539,0,3,1
6,856,40.4001444798482,0,1,2
6,857,19.9953155682231,1,2,0
6,857,47.5920375008185,1,3,1
6,857,46.3275356085404,1,1,2
6,858,22.0508449254594,1,2,0
6,858,25.7241128731969,1,2,1
6,858,38.701859562733,1,2,2
6,859,27.583630729227,1,2,0
6,859,46.565344717106,1,1,1
6,859,36.2058491202999,1,3,2
6,860,28.4685990736833,1,1,0
6,860,37.8308799556338,1,3,1
6,860,39.5340902109799,1,3,2
6,861,33.750433363008,1,1,0
6,861,40.6222446781984,1,1,1
6,861,42.0405530397917,1,3,2
6,862,24.2370639375795,1,2,0
6,862,34.8219742883974,1,2,1
6,862,46.398128604314,1,1,2
6,863,32.9756737289854,0,2,0
6,863,30.1921488949671,0,2,1
6,863,36.247451554759,0,1,2
6,864,24.32089700448,1,2,0
6,864,26.4132216442199,1,2,1
6,864,47.5841700541349,1,1,2
6,865,21.2590292596302,0,1,0
6,865,38.1984809981228,0,2,1
6,865,38.0209220409224,0,3,2
6,866,33.6285057867929,0,2,0
6,866,36.1755447714232,0,2,1
6,866,27.2958957714797,0,2,2
6,867,29.2680184669117,1,3,0
6,867,47.9959664292485,1,1,1
6,867,28.4656630500677,1,2,2
6,868,30.5467531728898,0,1,0
6,868,40.6455103576077,0,2,1
6,868,29.3222567754231,0,3,2
6,869,22.6845305701859,1,2,0
6,869,29.2029008648917,1,2,1
6,869,39.5580741214313,1,2,2
6,870,27.5071615520061,0,1,0
6,870,32.3709590611716,0,1,1
6,870,42.8124286540211,0,1,2
6,871,18.5271986244376,0,3,0
6,871,32.3863664502735,0,1,1
6,871,30.8926202700706,0,2,2
6,872,26.2725792886398,0,3,0
6,872,38.3179392912909,0,2,1
6,872,43.8894656167091,0,1,2
6,873,32.966452282519,0,2,0
6,873,35.1081948048232,0,1,1
6,873,35.5681194934787,0,3,2
6,874,30.9420292324921,0,3,0
6,874,37.3069370595583,0,2,1
6,874,46.212737135144,0,2,2
6,875,20.9904927942095,1,2,0
6,875,19.694752314223,1,2,1
6,875,44.1019508298519,1,3,2
6,876,30.3438504804872,0,2,0
6,876,36.1851237315929,0,1,1
6,876,34.9964936722504,0,3,2
6,877,37.2692321143971,0,2,0
6,877,37.8958485859129,0,1,1
6,877,36.6904834465406,0,2,2
6,878,33.7938216836093,1,1,0
6,878,40.1544922165522,1,1,1
6,878,29.6932353696888,1,2,2
6,879,27.2276151852644,0,3,0
6,879,29.9760053953459,0,1,1
6,879,27.4594729794167,0,3,2
6,880,28.2429413466685,1,3,0
6,880,41.7331776104833,1,3,1
6,880,49.4234818473743,1,1,2
6,881,34.934224127392,1,3,0
6,881,38.8583003715663,1,1,1
6,881,40.5512018499302,1,2,2
6,882,33.2327919332683,1,3,0
6,882,28.2827639169562,1,3,1
6,882,52.5380819365963,1,3,2
6,883,24.8705075105889,0,2,0
6,883,41.419258009898,0,1,1
6,883,31.5194622513604,0,3,2
6,884,27.1776195427474,0,3,0
6,884,25.8496281583738,0,2,1
6,884,45.6050629884016,0,2,2
6,885,26.7900425798018,1,3,0
6,885,33.7810402006655,1,3,1
6,885,60.9733624456827,1,1,2
6,886,34.1138783528548,1,3,0
6,886,40.7096436317806,1,3,1
6,886,37.6623586181115,1,2,2
6,887,26.4246014953424,1,2,0
6,887,32.6208540742539,1,2,1
6,887,48.4123098142525,1,1,2
6,888,26.0180998849735,0,3,0
6,888,31.0701074892331,0,1,1
6,888,40.0257533096639,0,1,2
6,889,30.0461360182616,0,1,0
6,889,24.2803512417955,0,3,1
6,889,48.7186235775129,0,2,2
6,890,11.6137637160926,1,2,0
6,890,43.0430133162491,1,1,1
6,890,47.0832272946858,1,1,2
6,891,26.9035206013304,0,1,0
6,891,32.8756876586445,0,1,1
6,891,42.5979480851697,0,2,2
6,892,33.6948692143166,1,3,0
6,892,45.4258828428865,1,1,1
6,892,36.8645028441881,1,3,2
6,893,29.5609326602884,0,3,0
6,893,34.6890735817643,0,2,1
6,893,41.4061041263923,0,1,2
7,1,57.3345005234524,1,3,0
7,1,40.9984890133909,1,3,1
7,1,10.2249239599916,1,3,2
7,1,44.168514136196,1,2,3
7,2,62.1302634875662,1,1,0
7,2,59.2883362286651,1,2,1
7,2,46.1503612452703,1,1,2
7,2,38.3850168321484,1,1,3
7,3,39.1661042029934,1,3,0
7,3,66.1128677764612,1,2,1
7,3,33.8656463604039,1,3,2
7,3,36.4941229639977,1,1,3
7,4,51.5159512623203,1,1,0
7,4,46.538223390925,1,3,1
7,4,38.2717510256156,1,1,2
7,4,27.07970628795,1,3,3
7,5,48.8950710748497,1,1,0
7,5,51.9059223831397,1,1,1
7,5,37.0229554148743,1,3,2
7,5,54.4998265568972,1,2,3
7,6,60.3545037701382,1,1,0
7,6,60.5993319292998,1,1,1
7,6,36.7584172994074,1,3,2
7,6,36.0531081045811,1,1,3
7,7,46.9018659968336,1,3,0
7,7,32.4162415653422,1,3,1
7,7,58.3911909406397,1,2,2
7,7,7.93759122288054,1,3,3
7,8,39.11858840346,1,3,0
7,8,51.2381029698157,1,1,1
7,8,59.6092123428166,1,2,2
7,8,34.1055291642759,1,3,3
7,9,62.3148940787789,1,2,0
7,9,64.3854712214711,1,1,1
7,9,26.0761782620028,1,3,2
7,9,59.8619676180297,1,2,3
7,10,52.3575562537107,0,2,0
7,10,47.4100570001627,0,3,1
7,10,58.4492590915169,0,1,2
7,10,37.3885116729478,0,1,3
7,11,36.0254069728721,0,2,0
7,11,58.3127147875278,0,2,1
7,11,13.2781013903992,0,3,2
7,11,22.1499621846423,0,1,3
7,12,31.0731310280325,0,3,0
7,12,64.5386051566499,0,2,1
7,12,50.1508064400565,0,1,2
7,12,36.6144200454131,0,2,3
7,13,55.8316688049211,1,1,0
7,13,61.3348195490795,1,1,1
7,13,52.2262470212068,1,2,2
7,13,41.2815802588364,1,1,3
7,14,45.14028890777,1,3,0
7,14,72.6673238364953,1,2,1
7,14,52.2552164089994,1,2,2
7,14,53.8419656800685,1,1,3
7,15,49.6371986675267,0,2,0
7,15,52.6443972145925,0,1,1
7,15,46.2640934408582,0,1,2
7,15,17.617723075361,0,3,3
7,16,73.2255799155811,1,2,0
7,16,56.8702007562746,1,1,1
7,16,51.8918656662701,1,2,2
7,16,47.9632403186045,1,1,3
7,17,76.273325384085,1,2,0
7,17,43.1837512445782,1,3,1
7,17,16.1065112749753,1,3,2
7,17,50.577652976656,1,2,3
7,18,49.3153988570045,1,2,0
7,18,74.3614972702565,1,1,1
7,18,37.8136672291284,1,1,2
7,18,24.0770175291625,1,3,3
7,19,41.4487171804927,1,3,0
7,19,33.0414926794457,1,3,1
7,19,49.3573784130859,1,2,2
7,19,31.7537164513851,1,3,3
7,20,50.7077312118046,1,3,0
7,20,65.4302397268709,1,1,1
7,20,43.5662460347752,1,1,2
7,20,45.8291392114515,1,1,3
7,21,42.229721813358,0,1,0
7,21,49.8972835248431,0,1,1
7,21,35.727749778552,0,1,2
7,21,42.3356310925051,0,1,3
7,22,35.2020901789566,0,1,0
7,22,56.5045041470118,0,1,1
7,22,40.7658531339323,0,2,2
7,22,40.3722348176001,0,2,3
7,23,23.5100779314054,0,3,0
7,23,38.5696366553109,0,3,1
7,23,37.4117227705515,0,1,2
7,23,18.3392978423896,0,3,3
7,24,45.4294234377209,0,2,0
7,24,65.8028284847799,0,1,1
7,24,14.7001442553971,0,3,2
7,24,38.2518773076945,0,2,3
7,25,41.8913675620945,1,3,0
7,25,53.3814066449644,1,2,1
7,25,24.878855750877,1,3,2
7,25,43.9325682163259,1,2,3
7,26,44.7951199020968,0,2,0
7,26,61.2812549373085,0,2,1
7,26,41.3833114294846,0,1,2
7,26,17.5439018635428,0,3,3
7,27,37.5388568350075,0,1,0
7,27,51.8160066660704,0,1,1
7,27,30.852937474518,0,3,2
7,27,24.6271880183959,0,3,3
7,28,52.92012385755,1,3,0
7,28,54.787006980997,1,2,1
7,28,39.5969529677572,1,1,2
7,28,49.5426802870494,1,2,3
7,29,51.2254132910057,0,1,0
7,29,36.9116502546878,0,3,1
7,29,47.3018124059983,0,2,2
7,29,35.3914750647157,0,1,3
7,30,73.8619217637578,1,2,0
7,30,54.6354277056954,1,3,1
7,30,57.3360722996944,1,1,2
7,30,20.9145448845395,1,3,3
7,31,54.980740240191,1,2,0
7,31,70.4215361238629,1,2,1
7,31,38.1036973740011,1,1,2
7,31,38.0981623584178,1,1,3
7,32,20.9711980702165,0,3,0
7,32,28.1930338540673,0,3,1
7,32,50.8229821437959,0,1,2
7,32,11.1423841245626,0,3,3
7,33,55.7250114234213,0,2,0
7,33,37.4633021934314,0,3,1
7,33,41.4739668920584,0,1,2
7,33,53.2494709065123,0,2,3
7,34,83.6927988564459,1,2,0
7,34,52.9014034253557,1,3,1
7,34,46.4103598935771,1,2,2
7,34,56.7666231299981,1,2,3
7,35,42.9320509918537,0,2,0
7,35,38.6427325217956,0,3,1
7,35,17.3777665730289,0,3,2
7,35,11.3117658468634,0,3,3
7,36,53.0586163243414,1,1,0
7,36,52.4350788648673,1,3,1
7,36,50.6190224194127,1,2,2
7,36,35.5983971321399,1,1,3
7,37,57.640461215493,1,1,0
7,37,64.0485521904097,1,2,1
7,37,46.1219253903452,1,1,2
7,37,48.1709423295991,1,2,3
7,38,33.7618248713941,0,3,0
7,38,68.9257587878271,0,2,1
7,38,49.1555174431346,0,1,2
7,38,33.0955009268066,0,1,3
7,39,42.5598252220182,1,3,0
7,39,54.9710138249775,1,3,1
7,39,55.3543345242081,1,1,2
7,39,49.382708718115,1,1,3
7,40,52.1192745507053,1,2,0
7,40,53.5840494528533,1,2,1
7,40,21.6378198404613,1,3,2
7,40,48.9798193512184,1,2,3
7,41,52.625775242386,0,2,0
7,41,70.9196250979609,0,2,1
7,41,43.321405478112,0,2,2
7,41,50.1628813380225,0,2,3
7,42,44.7470346039809,0,1,0
7,42,55.9137068735673,0,1,1
7,42,35.1119046795179,0,3,2
7,42,30.001088389986,0,1,3
7,43,78.8094243268078,1,2,0
7,43,76.4842433124199,1,2,1
7,43,40.2272774615736,1,2,2
7,43,22.0721596862172,1,3,3
7,44,55.2292048008743,1,1,0
7,44,69.7577533087498,1,2,1
7,44,17.2452979934244,1,3,2
7,44,28.330615436031,1,1,3
7,45,54.0844887489455,1,1,0
7,45,50.5558650822473,1,3,1
7,45,37.2116024033635,1,3,2
7,45,26.573449713465,1,3,3
7,46,30.147440091499,0,3,0
7,46,72.2299597818593,0,2,1
7,46,41.8247687437404,0,1,2
7,46,29.9126245178881,0,1,3
7,47,45.1838568336175,1,3,0
7,47,47.976658133836,1,3,1
7,47,48.8198243223924,1,2,2
7,47,44.350928363225,1,1,3
7,48,72.2205375157251,1,1,0
7,48,60.5148013336358,1,1,1
7,48,47.8997945943214,1,1,2
7,48,50.4426380171443,1,1,3
7,49,52.4062098615431,1,1,0
7,49,57.2217057390617,1,1,1
7,49,43.0714506878519,1,1,2
7,49,36.9607634994354,1,2,3
7,50,40.9857922678106,0,1,0
7,50,70.3053549775663,0,2,1
7,50,46.2023642847105,0,2,2
7,50,35.6775143313582,0,2,3
7,51,33.0259187391391,1,3,0
7,51,45.4974312322323,1,3,1
7,51,58.0845812927994,1,1,2
7,51,27.1996841297092,1,3,3
7,52,13.1016498714405,0,3,0
7,52,30.2207372705854,0,3,1
7,52,49.0706156615945,0,2,2
7,52,52.3626050708377,0,2,3
7,53,59.0902611594909,0,1,0
7,53,42.6975066032812,0,2,1
7,53,17.7121502260294,0,3,2
7,53,31.9022951663742,0,3,3
7,54,53.9514770232035,1,1,0
7,54,45.2374115369975,1,3,1
7,54,55.1825895225219,1,2,2
7,54,40.806604217029,1,1,3
7,55,44.8113987644833,0,1,0
7,55,49.883498127331,0,3,1
7,55,34.409834104146,0,1,2
7,55,57.8003102279871,0,2,3
7,56,65.528559902858,1,2,0
7,56,56.7085569520683,1,3,1
7,56,48.0458098893346,1,2,2
7,56,2.67765553713891,1,3,3
7,57,23.5381037689682,0,3,0
7,57,44.7821466107918,0,1,1
7,57,14.8003353837901,0,3,2
7,57,30.0857087981025,0,1,3
7,58,67.8726618446706,1,1,0
7,58,65.0077859980905,1,2,1
7,58,29.2965280922801,1,3,2
7,58,50.9305927455555,1,3,3
7,59,44.6666194155823,0,2,0
7,59,62.8301563569814,0,2,1
7,59,32.1771411973363,0,2,2
7,59,34.9331438044649,0,3,3
7,60,40.3608994301824,0,3,0
7,60,47.7802741177527,0,2,1
7,60,33.2259699134819,0,3,2
7,60,59.4121387300354,0,2,3
7,61,56.947668843954,0,1,0
7,61,46.4421237858443,0,3,1
7,61,59.010638224433,0,2,2
7,61,26.5973287028277,0,1,3
7,62,72.4515155887409,1,2,0
7,62,61.064463995843,1,1,1
7,62,52.9875541597805,1,2,2
7,62,40.211383869096,1,2,3
7,63,49.3899431767276,1,3,0
7,63,51.2120626974504,1,1,1
7,63,44.1256236094137,1,2,2
7,63,-1.23793311007445,1,3,3
7,64,32.3205383007451,0,2,0
7,64,56.4741377701039,0,1,1
7,64,39.4479920777548,0,2,2
7,64,39.4903468887921,0,1,3
7,65,31.8572615727891,0,3,0
7,65,44.7873711114905,0,3,1
7,65,52.858509627627,0,2,2
7,65,44.0448286004573,0,1,3
7,66,76.5116399655016,1,2,0
7,66,69.7435802980776,1,1,1
7,66,21.1234229608528,1,3,2
7,66,46.179006951686,1,2,3
7,67,72.396920989448,1,2,0
7,67,30.3402803748756,1,3,1
7,67,39.9079937470576,1,1,2
7,67,49.3435370143695,1,1,3
7,68,41.4588793828458,0,1,0
7,68,31.6880488323092,0,3,1
7,68,38.3388860815771,0,1,2
7,68,33.7358365924808,0,1,3
7,69,48.0591824988878,0,2,0
7,69,48.3825676197741,0,3,1
7,69,46.9276486158565,0,1,2
7,69,36.5999747311663,0,1,3
7,70,10.017462820373,0,3,0
7,70,48.2141501955178,0,1,1
7,70,45.9301649463462,0,2,2
7,70,39.42554634557,0,1,3
7,71,20.0535298614852,0,3,0
7,71,48.5211696604898,0,1,1
7,71,15.1273450106772,0,3,2
7,71,35.9222698379768,0,1,3
7,72,51.2488362060313,0,1,0
7,72,50.6438914331614,0,2,1
7,72,36.4444333273157,0,2,2
7,72,14.1387345338438,0,3,3
7,73,53.4692790039243,0,2,0
7,73,67.7826950485543,0,2,1
7,73,35.9558797445864,0,1,2
7,73,48.4692371350295,0,2,3
7,74,46.4124396272352,0,1,0
7,74,26.1553799036045,0,3,1
7,74,48.1828181179872,0,1,2
7,74,28.4476110692405,0,3,3
7,75,48.0802167554073,1,3,0
7,75,55.3381395868083,1,2,1
7,75,47.0527852864169,1,1,2
7,75,39.7781938323688,1,1,3
7,76,52.219884453296,1,1,0
7,76,50.8105079319926,1,1,1
7,76,53.4712027588508,1,2,2
7,76,25.0329391380738,1,3,3
7,77,25.3426069946001,0,3,0
7,77,46.8538419772833,0,1,1
7,77,40.1489018233853,0,1,2
7,77,41.1897814679962,0,2,3
7,78,37.800766476026,1,3,0
7,78,65.1550421627274,1,2,1
7,78,47.0905918581233,1,1,2
7,78,37.5170204403622,1,1,3
7,79,61.0681130231082,1,1,0
7,79,55.8268790181535,1,1,1
7,79,56.518525747419,1,2,2
7,79,54.70517524059,1,2,3
7,80,25.6314918749285,0,3,0
7,80,48.6287822330366,0,1,1
7,80,31.0696428790545,0,3,2
7,80,37.030266367418,0,2,3
7,81,42.2309081799702,0,2,0
7,81,59.3494337324489,0,2,1
7,81,37.2958231044145,0,2,2
7,81,38.5866300230397,0,1,3
7,82,52.1133531825642,1,1,0
7,82,53.3245527092677,1,1,1
7,82,24.3605927984861,1,3,2
7,82,30.57550588766,1,1,3
7,83,36.0696283074325,0,3,0
7,83,31.1812217164983,0,3,1
7,83,40.4108229520302,0,1,2
7,83,28.4069845651422,0,3,3
7,84,56.3501853848635,0,1,0
7,84,44.6391207843296,0,1,1
7,84,56.8296734365626,0,2,2
7,84,40.7598922548187,0,2,3
7,85,22.7834266135001,0,3,0
7,85,44.5384244687736,0,3,1
7,85,29.1009283459503,0,3,2
7,85,43.3876877221719,0,2,3
7,86,54.0430086140458,0,2,0
7,86,76.6394654500538,0,2,1
7,86,55.2346025639802,0,2,2
7,86,41.5236836231015,0,1,3
7,87,27.4298393839555,0,3,0
7,87,52.932301465862,0,1,1
7,87,33.7284550899546,0,1,2
7,87,33.0643715490875,0,1,3
7,88,54.4099296289839,0,1,0
7,88,49.6191936819845,0,2,1
7,88,55.2911940874082,0,2,2
7,88,30.1828595754395,0,3,3
7,89,36.0380028754385,0,3,0
7,89,34.7194424026201,0,3,1
7,89,48.7543502366642,0,2,2
7,89,37.0354782577331,0,1,3
7,90,24.1147055106497,0,3,0
7,90,63.432700184212,0,2,1
7,90,50.7246477527994,0,1,2
7,90,39.7678834954273,0,1,3
7,91,49.1877438080173,0,1,0
7,91,53.5227204212065,0,2,1
7,91,32.9815886137156,0,3,2
7,91,25.7192133328724,0,3,3
7,92,44.4325609553355,0,3,0
7,92,40.0925570432485,0,3,1
7,92,18.9031815964255,0,3,2
7,92,42.5397890578001,0,1,3
7,93,24.0820701746075,0,3,0
7,93,52.8263739080028,0,1,1
7,93,47.5907814507244,0,1,2
7,93,31.9839412493953,0,1,3
7,94,44.621925312739,0,1,0
7,94,26.0725353204984,0,3,1
7,94,17.4445984104976,0,3,2
7,94,46.817026211299,0,2,3
7,95,35.3816069010385,0,3,0
7,95,70.7746203359976,0,2,1
7,95,18.4212139155888,0,3,2
7,95,22.7145819504014,0,1,3
7,96,29.9290367491464,0,3,0
7,96,63.0992720358568,0,2,1
7,96,72.7421797828195,0,2,2
7,96,57.9258819777791,0,2,3
7,97,59.2667028037315,1,3,0
7,97,73.22076866994,1,2,1
7,97,22.5994974654265,1,3,2
7,97,44.9087859253534,1,1,3
7,98,58.3519804208992,0,1,0
7,98,55.9164694434278,0,2,1
7,98,47.897278830975,0,2,2
7,98,25.249495031789,0,2,3
7,99,62.457495302156,1,2,0
7,99,65.1443272706452,1,2,1
7,99,49.4824564183307,1,3,2
7,99,27.8814480177302,1,3,3
7,100,48.6004168911489,1,1,0
7,100,46.4327123961112,1,3,1
7,100,52.6272264515916,1,1,2
7,100,31.6889764606285,1,1,3
7,101,45.3887716847348,0,2,0
7,101,68.8350161102408,0,1,1
7,101,36.3648416270824,0,2,2
7,101,37.5827122238071,0,1,3
7,102,54.9424776059128,1,2,0
7,102,69.0291848307388,1,2,1
7,102,55.4706622413682,1,1,2
7,102,9.78377100210409,1,3,3
7,103,19.0783839791039,0,3,0
7,103,63.732768724732,0,2,1
7,103,45.4312410078817,0,2,2
7,103,37.5569959512961,0,2,3
7,104,51.5781602904696,0,2,0
7,104,67.2906016010027,0,1,1
7,104,30.074410697559,0,1,2
7,104,44.0514895428784,0,1,3
7,105,61.6536231414809,1,1,0
7,105,44.3147987857572,1,3,1
7,105,47.9624736687492,1,2,2
7,105,35.008691002306,1,1,3
7,106,21.7715681807322,0,3,0
7,106,42.7802265952609,0,3,1
7,106,29.2525178057806,0,3,2
7,106,24.6087661460753,0,3,3
7,107,45.6670717815492,0,2,0
7,107,72.1371926912848,0,2,1
7,107,37.9463279295398,0,2,2
7,107,33.4246137078917,0,1,3
7,108,69.7538881223097,1,2,0
7,108,48.5291057689141,1,3,1
7,108,32.4465213357402,1,1,2
7,108,7.29819296420721,1,3,3
7,109,60.0629844510454,1,1,0
7,109,65.3174392677164,1,2,1
7,109,26.5456393668355,1,3,2
7,109,21.6845804296229,1,3,3
7,110,50.1451140566984,0,2,0
7,110,49.9324963933618,0,3,1
7,110,56.3607662792968,0,2,2
7,110,32.1304837351567,0,1,3
7,111,44.4792252066149,0,3,0
7,111,71.9948267002334,0,2,1
7,111,27.8512051061963,0,3,2
7,111,29.579167649892,0,3,3
7,112,69.4115341142551,1,2,0
7,112,72.0793528236765,1,2,1
7,112,44.1953109106374,1,1,2
7,112,36.6945097158256,1,1,3
7,113,33.8273484637146,0,2,0
7,113,77.2709331452418,0,2,1
7,113,50.8297915544761,0,1,2
7,113,20.7823536739196,0,3,3
7,114,55.7545314397319,0,2,0
7,114,60.0631436644218,0,2,1
7,114,29.5793197974064,0,3,2
7,114,32.2328737973907,0,1,3
7,115,60.2055497094211,1,2,0
7,115,63.50430828466,1,2,1
7,115,26.8164517557914,1,3,2
7,115,38.5112090064823,1,1,3
7,116,42.5101137745582,1,3,0
7,116,46.7622538836188,1,1,1
7,116,20.5140623587342,1,3,2
7,116,26.1677300895229,1,3,3
7,117,45.7021013231482,1,3,0
7,117,42.0699990461259,1,3,1
7,117,20.6272092846347,1,3,2
7,117,52.2571008001589,1,2,3
7,118,20.3153766928196,0,3,0
7,118,44.6418039325303,0,1,1
7,118,50.3456950582544,0,1,2
7,118,52.0729933460348,0,2,3
7,119,48.07432194053,0,1,0
7,119,53.8099645708309,0,2,1
7,119,48.6194285706569,0,2,2
7,119,52.806862244362,0,1,3
7,120,55.4412124814766,1,2,0
7,120,36.650342180429,1,3,1
7,120,57.8229540400329,1,2,2
7,120,44.5920345094474,1,2,3
7,121,52.4680384383427,0,1,0
7,121,38.4430861381065,0,3,1
7,121,19.0931571345633,0,3,2
7,121,42.7706541895874,0,2,3
7,122,71.9211192380934,1,2,0
7,122,67.8663277976913,1,1,1
7,122,33.9009134071787,1,3,2
7,122,47.0866843242294,1,3,3
7,123,48.4948596023423,0,1,0
7,123,36.4186891305507,0,3,1
7,123,37.1692856012952,0,2,2
7,123,45.4055059622457,0,2,3
7,124,51.6414781452147,1,1,0
7,124,70.0704681012356,1,2,1
7,124,4.7882117154326,1,3,2
7,124,46.3613485944517,1,2,3
7,125,49.947066853978,1,1,0
7,125,68.0288379182775,1,2,1
7,125,44.8608134598214,1,2,2
7,125,25.4803473190926,1,3,3
